City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
AquaCity,Drone,Electromagnetic Storm,Booming,Saturday,15,80.447,0,0,40.2235,0.7617
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,15,77.1399,0,0,73.8181,0.072
AquaCity,Autonomous Vehicle,Clear,Recession,Tuesday,16,80.0038,0,0,64.0031,0.2694
Ecoopolis,Autonomous Vehicle,Clear,Recession,Wednesday,21,62.4182,0,0,55.4828,0.0966
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,19,27.6965,0,0,24.6191,0.1109
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,0,69.6625,0,0,66.6627,0.0437
Ecoopolis,Autonomous Vehicle,Clear,Stable,Sunday,5,42.0495,0,0,33.6396,0.2897
SolarisVille,Drone,Clear,Booming,Thursday,22,75.1595,0,0,37.5798,0.4611
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Tuesday,9,35.7563,0,0,28.605,0.2136
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,19,85.3704,0,0,82.5194,0.4701
Ecoopolis,Drone,Electromagnetic Storm,Booming,Tuesday,11,86.78,0,0,43.39,0.2222
MetropolisX,Drone,Electromagnetic Storm,Booming,Thursday,6,19.7065,0,1,21.0468,0.5058
Neuroburg,Autonomous Vehicle,Clear,Stable,Thursday,1,82.948,0,0,75.4073,0.0722
Ecoopolis,Drone,Clear,Booming,Thursday,17,22.6578,1,0,11.3289,0.1811
TechHaven,Autonomous Vehicle,Snowy,Stable,Friday,0,31.7979,0,0,30.4286,0.2827
Neuroburg,Car,Rainy,Recession,Sunday,2,60.4557,0,0,72.3154,0.0188
SolarisVille,Drone,Solar Flare,Stable,Friday,9,106.4985,0,0,53.2493,0.144
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,5,22.02,0,0,21.0718,0.2592
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,10,38.2378,0,0,30.5903,0.5186
TechHaven,Drone,Rainy,Recession,Monday,1,107.6517,0,0,64.385,0.0864
TechHaven,Autonomous Vehicle,Snowy,Recession,Wednesday,9,67.4655,0,0,64.5603,0.0766
AquaCity,Autonomous Vehicle,Snowy,Recession,Sunday,8,80.418,0,0,64.3344,0.2
MetropolisX,Autonomous Vehicle,Rainy,Booming,Sunday,8,30.7925,0,0,29.4665,0.3565
Neuroburg,Drone,Solar Flare,Booming,Monday,7,61.5739,1,0,27.9882,0.1216
AquaCity,Car,Electromagnetic Storm,Recession,Wednesday,11,79.5091,0,0,79.5091,0.1704
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Wednesday,13,53.3412,0,0,42.673,0.284
SolarisVille,Drone,Snowy,Stable,Friday,0,87.4439,0,0,43.7219,0.4019
SolarisVille,Autonomous Vehicle,Clear,Recession,Sunday,10,63.7408,0,0,50.9926,0.0791
TechHaven,Autonomous Vehicle,Rainy,Stable,Saturday,2,70.7162,0,0,67.671,0.3268
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Saturday,12,28.1364,1,0,20.4628,0.0698
AquaCity,Car,Rainy,Stable,Monday,9,36.9771,0,0,36.9771,1.0404
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Sunday,8,86.4,0,0,90.5472,0.3098
Neuroburg,Drone,Snowy,Recession,Tuesday,23,30.6586,0,0,18.3365,0.0226
TechHaven,Drone,Electromagnetic Storm,Stable,Thursday,11,52.0354,0,0,31.1217,0.2476
SolarisVille,Car,Clear,Recession,Saturday,11,75.9323,0,0,75.9323,0.0568
Ecoopolis,Autonomous Vehicle,Clear,Recession,Monday,20,17.7745,0,0,15.7995,0.1077
SolarisVille,Autonomous Vehicle,Clear,Booming,Thursday,4,63.3351,0,0,50.6681,0.3402
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,15,77.9915,0,0,74.633,0.0677
AquaCity,Drone,Clear,Stable,Saturday,3,76.2731,0,0,38.1366,0.78
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Thursday,7,86.4,1,0,74.1708,0.445
Neuroburg,Autonomous Vehicle,Snowy,Recession,Tuesday,8,115.857,1,0,88.6943,0.0137
Neuroburg,Autonomous Vehicle,Rainy,Booming,Thursday,8,60.8227,1,0,46.5628,0.0983
SolarisVille,Flying Car,Snowy,Stable,Monday,2,52.4503,0,0,62.9403,0.3051
AquaCity,Drone,Rainy,Recession,Friday,4,25.412,0,0,14.1178,0.1221
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,14,74.1736,0,0,59.3389,0.0808
TechHaven,Drone,Snowy,Recession,Thursday,12,28.7072,0,0,17.1694,0.0565
Ecoopolis,Car,Solar Flare,Recession,Saturday,11,26.7877,0,0,26.7877,0.0481
MetropolisX,Autonomous Vehicle,Rainy,Recession,Saturday,22,110.8068,0,0,106.0352,0.2071
SolarisVille,Drone,Snowy,Stable,Monday,20,56.8847,0,0,28.4424,0.3661
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Friday,19,52.2033,0,1,46.4029,0.0747
SolarisVille,Flying Car,Clear,Recession,Tuesday,1,45.1501,0,0,54.1802,0.1742
MetropolisX,Drone,Rainy,Booming,Saturday,18,62.2633,0,0,37.2388,0.5383
Neuroburg,Autonomous Vehicle,Rainy,Booming,Monday,15,53.5236,0,0,64.0235,0.0384
AquaCity,Flying Car,Snowy,Recession,Friday,18,50.1776,1,0,60.2131,0.1613
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,16,20.4842,0,0,19.6021,0.1567
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,12,16.6648,1,0,13.3319,0.1795
TechHaven,Autonomous Vehicle,Snowy,Booming,Saturday,11,53.6109,0,0,51.3023,0.183
SolarisVille,Autonomous Vehicle,Rainy,Stable,Wednesday,23,100.8353,0,0,80.6682,0.2
MetropolisX,Autonomous Vehicle,Clear,Stable,Sunday,1,100.5318,0,0,91.3925,0.5879
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Sunday,17,59.8556,0,0,47.8845,0.2643
Ecoopolis,Car,Electromagnetic Storm,Stable,Saturday,14,76.8,1,0,84.4623,0.4186
Neuroburg,Autonomous Vehicle,Rainy,Recession,Monday,14,73.9404,0,0,70.7564,0.0085
TechHaven,Drone,Solar Flare,Recession,Saturday,2,90.8881,0,0,51.641,0.0396
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Sunday,2,66.343,0,0,60.3118,0.2297
MetropolisX,Autonomous Vehicle,Snowy,Recession,Tuesday,7,119.1802,1,0,92.3097,0.3662
TechHaven,Car,Rainy,Booming,Friday,11,75.9441,0,0,90.8422,0.2541
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,21,37.6059,0,0,33.4274,0.0971
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,5,75.0794,0,0,60.0635,0.435
Neuroburg,Autonomous Vehicle,Clear,Recession,Saturday,6,41.9017,0,0,38.0924,0.0386
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Thursday,16,96.9109,0,0,77.5287,0.0753
TechHaven,Autonomous Vehicle,Clear,Stable,Wednesday,19,55.6857,0,0,46.8735,0.2271
MetropolisX,Autonomous Vehicle,Rainy,Recession,Friday,20,63.8176,0,0,61.6863,0.1141
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,18,86.4,1,0,94.7169,0.4263
AquaCity,Drone,Solar Flare,Booming,Friday,2,79.3055,0,0,39.6527,0.579
TechHaven,Autonomous Vehicle,Rainy,Stable,Monday,12,49.0479,0,1,46.9358,0.2736
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Thursday,15,62.0759,0,1,56.4326,0.1831
AquaCity,Flying Car,Electromagnetic Storm,Booming,Saturday,23,22.6046,0,0,27.1255,0.561
TechHaven,Autonomous Vehicle,Rainy,Recession,Wednesday,17,61.5387,1,0,47.1109,0.0615
Ecoopolis,Car,Clear,Recession,Tuesday,16,63.3754,0,0,63.3754,0.0809
MetropolisX,Autonomous Vehicle,Clear,Recession,Friday,23,59.7575,0,0,54.325,0.1997
MetropolisX,Autonomous Vehicle,Snowy,Booming,Sunday,15,19.8613,0,0,19.006,0.4834
Neuroburg,Autonomous Vehicle,Snowy,Recession,Monday,19,100.7873,0,0,82.4335,0.0177
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Wednesday,19,90.2531,0,0,82.8771,0.4468
AquaCity,Flying Car,Electromagnetic Storm,Recession,Friday,20,92.6861,0,0,111.2234,0.4601
MetropolisX,Car,Electromagnetic Storm,Recession,Sunday,4,50.7329,0,0,60.6853,0.2687
SolarisVille,Autonomous Vehicle,Snowy,Booming,Tuesday,16,82.5353,0,0,66.0282,0.371
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Wednesday,2,90.8338,0,0,82.5762,0.3173
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,20,52.1236,0,0,50.3829,0.6117
MetropolisX,Autonomous Vehicle,Snowy,Stable,Sunday,9,44.7209,0,0,52.3052,0.9764
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Friday,16,47.6418,0,0,38.1134,0.036
AquaCity,Autonomous Vehicle,Solar Flare,Booming,Tuesday,19,24.2652,0,0,21.5691,0.684
AquaCity,Car,Rainy,Booming,Wednesday,16,23.5086,0,0,23.5086,0.5787
MetropolisX,Drone,Electromagnetic Storm,Stable,Wednesday,17,53.1288,1,0,25.4205,0.5918
SolarisVille,Autonomous Vehicle,Rainy,Recession,Wednesday,17,73.8611,1,0,59.0889,0.1299
Ecoopolis,Drone,Solar Flare,Booming,Monday,19,82.3509,0,0,41.1754,0.2522
MetropolisX,Autonomous Vehicle,Snowy,Booming,Thursday,8,36.0518,1,0,33.7327,0.967
AquaCity,Flying Car,Electromagnetic Storm,Booming,Monday,7,33.1691,1,0,39.803,0.8827
Ecoopolis,Drone,Clear,Stable,Sunday,19,96,0,1,55.9878,0.2705
TechHaven,Drone,Clear,Recession,Sunday,0,17.0023,0,0,9.6604,0.1304
Neuroburg,Autonomous Vehicle,Clear,Stable,Tuesday,19,105.3868,0,0,81.8856,0.0813
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,20,101.3744,0,0,82.9137,0.034
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,10,45.3101,0,0,36.2481,0.2318
SolarisVille,Drone,Clear,Stable,Thursday,0,67.6299,0,0,33.815,0.471
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,19,57.6272,0,0,51.2241,0.1165
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,14,22.399,1,0,27.2184,0.2818
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Tuesday,22,57.2701,0,0,45.816,0.4157
AquaCity,Car,Snowy,Recession,Friday,5,71.9388,0,0,71.9388,0.1192
Ecoopolis,Drone,Rainy,Stable,Thursday,16,86.4,0,0,57.9115,0.2647
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,1,31.2883,0,0,29.941,0.0789
AquaCity,Autonomous Vehicle,Clear,Booming,Friday,8,86.4,1,0,79.0162,0.6604
AquaCity,Car,Electromagnetic Storm,Recession,Friday,10,70.9115,0,0,70.9115,0.0742
Neuroburg,Drone,Electromagnetic Storm,Stable,Monday,0,26.879,0,0,16.0759,0.2176
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Wednesday,15,61.3957,0,0,54.5739,0.0606
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Friday,2,83.6092,0,0,66.8874,0.264
AquaCity,Drone,Snowy,Recession,Saturday,10,49.7357,0,0,24.8679,0.1204
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Thursday,4,26.806,0,0,24.3691,0.0645
Neuroburg,Autonomous Vehicle,Solar Flare,Recession,Tuesday,8,64.0299,1,0,46.5672,0.0634
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,10,64.0477,0,0,61.2896,0.1926
TechHaven,Autonomous Vehicle,Snowy,Booming,Thursday,16,48.782,0,0,46.6814,0.225
AquaCity,Drone,Snowy,Recession,Saturday,11,33.5331,0,0,16.7665,0.1721
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Sunday,16,27.3458,0,0,21.8766,0.201
MetropolisX,Autonomous Vehicle,Clear,Booming,Wednesday,1,40.8819,0,0,37.1653,0.554
TechHaven,Autonomous Vehicle,Clear,Recession,Wednesday,16,34.5652,0,0,31.4229,0.0539
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Sunday,12,27.8072,1,0,20.2235,0.3448
Neuroburg,Drone,Clear,Stable,Wednesday,16,30.2487,0,0,17.1868,0.0916
SolarisVille,Drone,Rainy,Booming,Thursday,18,33.6956,1,0,16.8478,0.4192
Ecoopolis,Flying Car,Snowy,Stable,Thursday,5,31.1083,0,0,37.3299,0.4386
AquaCity,Autonomous Vehicle,Solar Flare,Booming,Wednesday,23,71.9546,0,0,57.5637,0.4459
Ecoopolis,Autonomous Vehicle,Clear,Stable,Wednesday,8,49.6589,1,0,39.7271,0.1805
SolarisVille,Drone,Electromagnetic Storm,Stable,Thursday,1,37.5985,0,1,18.7993,0.4676
Neuroburg,Autonomous Vehicle,Rainy,Booming,Wednesday,7,45.6418,1,0,34.9411,0.148
SolarisVille,Car,Electromagnetic Storm,Stable,Wednesday,17,96,1,0,96.4277,0.452
MetropolisX,Autonomous Vehicle,Snowy,Stable,Tuesday,6,56.5052,0,0,54.072,0.5459
AquaCity,Drone,Electromagnetic Storm,Recession,Monday,19,98.5348,0,0,49.2674,0.1605
Ecoopolis,Autonomous Vehicle,Clear,Booming,Wednesday,20,28.4386,0,0,25.2787,0.1887
SolarisVille,Drone,Electromagnetic Storm,Stable,Friday,4,56.8876,0,0,28.4438,0.3827
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Friday,2,34.2102,0,0,27.3682,0.1337
AquaCity,Drone,Snowy,Booming,Tuesday,11,42.6632,0,0,21.3316,0.5473
AquaCity,Car,Clear,Recession,Thursday,23,29.8736,0,0,29.8736,0.0865
SolarisVille,Car,Snowy,Recession,Tuesday,11,83.7408,0,0,83.7408,0.1202
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Saturday,15,69.2694,0,0,62.9722,0.2104
TechHaven,Autonomous Vehicle,Clear,Stable,Sunday,18,44.6334,0,0,40.5759,0.2115
AquaCity,Flying Car,Solar Flare,Stable,Thursday,14,29.678,0,0,35.6136,0.475
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Tuesday,11,86.4,0,0,90.4661,0.3004
Neuroburg,Drone,Rainy,Booming,Wednesday,14,33.9092,0,0,20.2806,0.039
Ecoopolis,Drone,Snowy,Recession,Monday,2,60.3591,0,0,30.1796,0.0365
AquaCity,Drone,Electromagnetic Storm,Recession,Saturday,3,69.1619,0,0,34.5809,0.144
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Thursday,9,36.1284,0,0,28.9028,0.082
MetropolisX,Autonomous Vehicle,Clear,Booming,Monday,16,47.2525,0,0,42.9568,0.6262
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,23,90.6857,0,0,72.5486,0.1509
MetropolisX,Autonomous Vehicle,Clear,Booming,Friday,1,54.4163,0,0,49.4694,0.499
TechHaven,Autonomous Vehicle,Rainy,Booming,Wednesday,16,50.9707,0,0,48.7758,0.1266
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,21,66.7063,0,0,59.1054,0.0929
Neuroburg,Autonomous Vehicle,Snowy,Recession,Sunday,18,57.0109,0,0,54.5559,0.0252
TechHaven,Autonomous Vehicle,Rainy,Recession,Friday,9,77.6664,0,0,74.3219,0.0524
SolarisVille,Autonomous Vehicle,Clear,Booming,Friday,15,118.9758,0,0,95.1807,0.4377
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Friday,2,51.2364,0,1,46.5785,0.1339
SolarisVille,Autonomous Vehicle,Snowy,Booming,Friday,23,101.4044,0,0,81.1235,0.4073
AquaCity,Autonomous Vehicle,Clear,Booming,Thursday,7,86.4,1,0,77.6366,0.3794
SolarisVille,Autonomous Vehicle,Rainy,Booming,Tuesday,15,108,0,0,90.7329,0.4368
TechHaven,Flying Car,Clear,Stable,Saturday,3,54.7819,0,0,74.7026,0.321
SolarisVille,Autonomous Vehicle,Snowy,Booming,Sunday,23,58.0477,0,0,46.4381,0.2848
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Wednesday,23,30.238,0,0,24.1904,0.1108
TechHaven,Drone,Clear,Recession,Saturday,22,91.9595,0,0,52.2497,0.1143
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,23,89.0076,0,0,85.1747,0.3994
SolarisVille,Autonomous Vehicle,Snowy,Recession,Wednesday,2,86.9963,0,0,69.5971,0.1299
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,2,102.3327,0,0,81.8662,0.3576
TechHaven,Autonomous Vehicle,Clear,Stable,Monday,21,51.768,0,0,43.5757,0.2198
SolarisVille,Autonomous Vehicle,Rainy,Recession,Sunday,12,88.0118,1,0,70.4094,0.1812
AquaCity,Autonomous Vehicle,Snowy,Recession,Tuesday,11,24.1403,0,0,19.3122,0.172
Ecoopolis,Flying Car,Snowy,Recession,Friday,22,62.261,0,0,74.7133,0.1621
AquaCity,Drone,Clear,Stable,Friday,4,48.1775,0,0,24.0887,0.8439
Neuroburg,Drone,Electromagnetic Storm,Booming,Sunday,22,99.6795,0,0,59.6169,0.0678
Ecoopolis,Flying Car,Electromagnetic Storm,Stable,Sunday,1,77.2954,0,0,92.7544,0.2504
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,4,95.9721,0,0,76.7777,0.5323
AquaCity,Car,Snowy,Booming,Monday,7,31.5726,1,0,31.5726,0.7037
AquaCity,Autonomous Vehicle,Clear,Recession,Sunday,2,91.0435,0,0,72.8348,0.2191
Ecoopolis,Autonomous Vehicle,Clear,Stable,Saturday,3,30.3772,0,0,24.3018,0.2722
Neuroburg,Drone,Solar Flare,Recession,Tuesday,8,69.5065,1,0,31.5939,0.0748
SolarisVille,Flying Car,Clear,Recession,Saturday,6,97.6174,0,0,117.1409,0.1841
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Tuesday,16,93.8207,0,0,75.0565,0.0752
SolarisVille,Drone,Electromagnetic Storm,Stable,Tuesday,15,16.55,0,0,9.1944,0.673
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Friday,18,10.7575,1,0,9.5623,0.2807
SolarisVille,Drone,Rainy,Stable,Thursday,16,103.6416,0,0,51.8208,0.3165
AquaCity,Drone,Clear,Recession,Tuesday,11,111.0593,0,0,55.5296,0.2125
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,10,71.0149,0,0,67.9568,0.2785
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Wednesday,5,59.1954,0,0,47.3563,0.1103
Neuroburg,Autonomous Vehicle,Rainy,Stable,Monday,7,99.2403,1,0,75.9734,0.0897
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Wednesday,12,101.6786,0,0,81.3429,0.1135
SolarisVille,Autonomous Vehicle,Clear,Stable,Friday,20,19.8163,0,0,17.6145,0.4972
TechHaven,Car,Clear,Recession,Tuesday,16,28.2013,0,0,32.0469,0.154
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,4,110.4932,0,0,105.7351,0.4262
SolarisVille,Autonomous Vehicle,Snowy,Booming,Saturday,17,108,0,0,93.4907,0.4127
Neuroburg,Autonomous Vehicle,Clear,Booming,Thursday,3,36.9121,0,0,33.5564,0.0664
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,4,63.7641,0,1,61.0183,0.3908
Neuroburg,Autonomous Vehicle,Snowy,Stable,Friday,18,30.8115,1,0,20.1605,0.0932
AquaCity,Car,Solar Flare,Booming,Saturday,9,74.394,0,0,74.394,0.5984
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Thursday,14,84.2172,0,0,76.5611,0.0937
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Sunday,5,60.5497,0,0,55.0452,0.5216
SolarisVille,Drone,Clear,Stable,Sunday,1,86.2117,0,1,43.1059,0.5791
Ecoopolis,Drone,Electromagnetic Storm,Booming,Tuesday,3,47.3073,0,0,29.5671,0.1912
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Sunday,11,92.8034,0,0,74.2427,0.033
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,1,128.1008,0,0,102.4807,0.1017
TechHaven,Drone,Clear,Recession,Sunday,13,100.9687,1,0,45.8948,0.1039
MetropolisX,Flying Car,Clear,Stable,Wednesday,11,49.2396,0,0,67.1449,0.5346
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,15,43.2301,0,0,41.3685,0.3654
Neuroburg,Drone,Snowy,Recession,Wednesday,14,47.7932,0,0,28.5844,0.0277
AquaCity,Car,Electromagnetic Storm,Recession,Wednesday,12,42.6803,0,0,42.6803,0.3118
AquaCity,Car,Rainy,Booming,Monday,5,72.2521,0,0,72.2521,0.6868
SolarisVille,Drone,Snowy,Recession,Tuesday,11,87.5433,0,0,43.7716,0.0891
Neuroburg,Autonomous Vehicle,Snowy,Recession,Thursday,7,60.041,1,0,45.9644,0.0437
AquaCity,Drone,Rainy,Recession,Monday,0,76.8909,0,0,38.4455,0.4237
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Sunday,21,89.9593,0,0,81.7812,0.3621
Ecoopolis,Autonomous Vehicle,Clear,Booming,Sunday,14,73.6103,1,0,58.8882,0.1488
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Sunday,6,33.76,0,0,32.3062,0.5245
MetropolisX,Autonomous Vehicle,Clear,Recession,Sunday,7,24.969,0,0,22.6991,0.0842
Ecoopolis,Drone,Electromagnetic Storm,Booming,Monday,14,38.7556,0,0,19.3778,0.2601
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,20,48.4575,0,0,38.766,0.0653
Ecoopolis,Drone,Solar Flare,Booming,Saturday,13,44.5506,1,0,22.2753,0.2992
MetropolisX,Drone,Snowy,Stable,Tuesday,23,64.1983,0,0,38.3961,0.5316
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Thursday,20,78.4187,0,0,69.7055,0.0769
MetropolisX,Flying Car,Clear,Stable,Friday,16,115.3999,0,0,138.4799,0.7783
AquaCity,Autonomous Vehicle,Snowy,Booming,Monday,4,25.0713,0,0,20.057,0.4406
MetropolisX,Drone,Snowy,Stable,Friday,10,30.0047,0,0,17.9454,0.3999
SolarisVille,Drone,Snowy,Booming,Sunday,15,54.4464,0,0,27.2232,0.2547
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Thursday,7,43.0097,1,0,38.2308,1.031
TechHaven,Autonomous Vehicle,Rainy,Booming,Tuesday,14,68.2154,0,0,65.2779,0.2023
MetropolisX,Autonomous Vehicle,Rainy,Stable,Friday,15,67.9801,0,0,57.2464,0.7661
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,7,111.8032,0,1,89.4426,0.2038
SolarisVille,Drone,Clear,Recession,Tuesday,4,42.23,0,0,21.115,0.0583
SolarisVille,Flying Car,Electromagnetic Storm,Recession,Saturday,8,115.6822,0,0,138.8187,0.3469
AquaCity,Flying Car,Rainy,Booming,Friday,22,35.809,0,0,42.9708,0.7462
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,15,74.498,0,0,71.29,0.2993
SolarisVille,Drone,Clear,Recession,Thursday,7,77.5555,1,0,38.7778,0.1761
Neuroburg,Autonomous Vehicle,Snowy,Booming,Saturday,11,47.4878,0,0,45.4429,0.0898
AquaCity,Flying Car,Snowy,Booming,Monday,12,13.2893,0,0,15.9471,0.4804
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Friday,13,30.4628,0,1,27.6934,0.2704
AquaCity,Drone,Clear,Stable,Thursday,12,29.1702,0,0,14.5851,0.4406
MetropolisX,Drone,Solar Flare,Booming,Wednesday,4,18.1986,0,1,10.3401,0.496
Ecoopolis,Drone,Snowy,Recession,Saturday,21,72.1785,0,0,36.0892,0.0426
AquaCity,Drone,Solar Flare,Booming,Wednesday,22,23.9182,0,0,11.9591,0.3724
AquaCity,Autonomous Vehicle,Snowy,Recession,Friday,11,31.1007,0,0,24.8806,0.1673
Neuroburg,Autonomous Vehicle,Clear,Recession,Wednesday,0,32.8722,0,0,29.8838,0.0283
Ecoopolis,Autonomous Vehicle,Clear,Booming,Tuesday,16,59.3819,0,0,47.5056,0.2291
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,4,70.445,0,0,67.4114,0.0158
SolarisVille,Car,Electromagnetic Storm,Stable,Saturday,14,52.5401,1,0,52.5401,0.3558
Neuroburg,Autonomous Vehicle,Snowy,Stable,Wednesday,2,41.5126,0,0,39.725,0.068
TechHaven,Drone,Snowy,Booming,Tuesday,13,24.1249,0,0,14.4287,0.2656
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,14,36.1567,0,0,34.5997,0.1534
Neuroburg,Autonomous Vehicle,Snowy,Stable,Monday,6,34.1076,0,0,32.6388,0.104
MetropolisX,Autonomous Vehicle,Clear,Recession,Saturday,0,23.8809,0,0,34.4602,0.3171
AquaCity,Drone,Solar Flare,Recession,Saturday,6,88.01,0,0,44.005,0.0819
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Thursday,6,39.0966,0,0,31.2773,0.2357
Neuroburg,Autonomous Vehicle,Clear,Booming,Sunday,15,54.9625,0,0,49.9659,0.0963
Neuroburg,Drone,Snowy,Booming,Monday,21,71.9087,0,0,43.0076,0.0778
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Monday,8,91.9685,1,0,66.8862,0.1244
MetropolisX,Drone,Electromagnetic Storm,Booming,Sunday,8,23.8793,0,0,14.2819,0.6039
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,11,95.4743,0,0,76.3794,0.0596
AquaCity,Flying Car,Electromagnetic Storm,Recession,Friday,13,57.326,0,0,68.7912,0.2907
Ecoopolis,Drone,Clear,Recession,Tuesday,17,37.0886,1,0,18.5443,0.0887
Neuroburg,Autonomous Vehicle,Rainy,Booming,Wednesday,4,44.635,0,0,42.7129,0.0626
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,14,31.6009,1,0,29.5681,0.879
Neuroburg,Drone,Rainy,Booming,Thursday,11,76.4138,0,0,45.7021,0.0962
TechHaven,Drone,Rainy,Recession,Monday,20,89.3743,0,0,53.4536,0.0734
SolarisVille,Autonomous Vehicle,Snowy,Recession,Thursday,5,83.7293,0,1,66.9834,0.0803
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Monday,10,36.9129,0,0,33.5572,0.5321
Ecoopolis,Autonomous Vehicle,Snowy,Recession,Wednesday,12,13.938,0,0,11.1504,0.0767
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,7,91.933,1,0,70.3793,0.0913
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Monday,13,99.4945,0,0,90.4496,0.0993
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Monday,22,90.2622,0,0,72.2097,0.1004
